Date,Time,Out_Temp,Out_Hum,Wind_Speed,Rain,Solar_Rad,Date_time,DOY
29/12/04,6:00 pm,27.2,0.56,0,0,10.49688,2004-12-29 18:00:00,364
29/12/04,7:00 pm,26.7,0.58,0,0,2.92536,2004-12-29 19:00:00,364
29/12/04,8:00 pm,26.9,0.59,0,0,0,2004-12-29 20:00:00,364
29/12/04,9:00 pm,26.6,0.61,0,0,0,2004-12-29 21:00:00,364
29/12/04,10:00 pm,25.1,0.64,0,0,0,2004-12-29 22:00:00,364
29/12/04,11:00 pm,24.9,0.64,0,0,0,2004-12-29 23:00:00,364
30/12/04,12:00 am,24.7,0.66,0,0,0,2004-12-30 00:00:00,365
30/12/04,1:00 am,24.2,0.69,0,0,0,2004-12-30 01:00:00,365
30/12/04,2:00 am,23.7,0.68,0,0,0,2004-12-30 02:00:00,365
30/12/04,3:00 am,23.3,0.69,0,0,0,2004-12-30 03:00:00,365
30/12/04,4:00 am,23,0.69,0,0,0,2004-12-30 04:00:00,365
30/12/04,5:00 am,22.6,0.7,0,0,0,2004-12-30 05:00:00,365
30/12/04,6:00 am,22.3,0.71,0,0,0,2004-12-30 06:00:00,365
30/12/04,7:00 am,20,0.92,1.6,0,1.46268,2004-12-30 07:00:00,365
30/12/04,8:00 am,20.8,0.84,0,0,18.32652,2004-12-30 08:00:00,365
30/12/04,9:00 am,23,0.77,3.2,0,40.18068,2004-12-30 09:00:00,365
30/12/04,10:00 am,25.1,0.68,4.8,0,59.3676,2004-12-30 10:00:00,365
30/12/04,11:00 am,26.9,0.63,1.6,0,75.02688,2004-12-30 11:00:00,365
30/12/04,12:00 pm,28.1,0.51,3.2,0,86.12604,2004-12-30 12:00:00,365
30/12/04,1:00 pm,29.3,0.56,4.8,0,96.88104,2004-12-30 13:00:00,365
30/12/04,2:00 pm,29.9,0.52,6.4,0,98.85996,2004-12-30 14:00:00,365
30/12/04,3:00 pm,30.7,0.48,6.4,0,93.09528,2004-12-30 15:00:00,365
30/12/04,4:00 pm,31.1,0.46,6.4,0,81.65196,2004-12-30 16:00:00,365
30/12/04,5:00 pm,31.4,0.47,4.8,0,66.76704,2004-12-30 17:00:00,365
30/12/04,6:00 pm,31.3,0.5,4.8,0,46.63368,2004-12-30 18:00:00,365
30/12/04,7:00 pm,30.6,0.57,4.8,0,28.65132,2004-12-30 19:00:00,365
30/12/04,8:00 pm,28.1,0.72,3.2,0,9.63648,2004-12-30 20:00:00,365
30/12/04,9:00 pm,23.7,0.81,3.2,0,0.4302,2004-12-30 21:00:00,365
30/12/04,10:00 pm,21.3,0.85,1.6,0,0,2004-12-30 22:00:00,365
30/12/04,11:00 pm,20.6,0.86,0,0,0,2004-12-30 23:00:00,365
31/12/04,12:00 am,19.6,0.89,0,0,0,2004-12-31 00:00:00,366
31/12/04,1:00 am,19.4,0.88,0,0,0,2004-12-31 01:00:00,366
31/12/04,2:00 am,19.1,0.93,0,0,0,2004-12-31 02:00:00,366
31/12/04,3:00 am,18.5,0.92,0,0,0,2004-12-31 03:00:00,366
31/12/04,4:00 am,18.3,0.9,0,0,0,2004-12-31 04:00:00,366
31/12/04,5:00 am,17.1,0.92,0,0,0,2004-12-31 05:00:00,366
31/12/04,6:00 am,17.3,0.9,0,0,0,2004-12-31 06:00:00,366
31/12/04,7:00 am,18,0.89,0,0,3.8718,2004-12-31 07:00:00,366
31/12/04,8:00 am,22.3,0.81,3.2,0,20.04732,2004-12-31 08:00:00,366
31/12/04,9:00 am,26,0.69,6.4,0,39.5784,2004-12-31 09:00:00,366
31/12/04,10:00 am,29.1,0.6,9.7,0,57.81888,2004-12-31 10:00:00,366
31/12/04,11:00 am,30.8,0.5,9.7,0,73.04796,2004-12-31 11:00:00,366
31/12/04,12:00 pm,31.9,0.46,11.3,0,84.66336,2004-12-31 12:00:00,366
31/12/04,1:00 pm,32.9,0.44,11.3,0,92.0628,2004-12-31 13:00:00,366
31/12/04,2:00 pm,33.2,0.46,11.3,0,87.67476,2004-12-31 14:00:00,366
31/12/04,3:00 pm,34.1,0.46,11.3,0,93.3534,2004-12-31 15:00:00,366
31/12/04,4:00 pm,34.1,0.43,12.9,0,80.10324,2004-12-31 16:00:00,366
31/12/04,5:00 pm,34,0.44,12.9,0,65.73456,2004-12-31 17:00:00,366
31/12/04,6:00 pm,33.2,0.45,11.3,0,42.93396,2004-12-31 18:00:00,366
31/12/04,7:00 pm,32.6,0.49,9.7,0,27.36072,2004-12-31 19:00:00,366
31/12/04,8:00 pm,30.8,0.62,6.4,0,10.15272,2004-12-31 20:00:00,366
31/12/04,9:00 pm,26.8,0.73,1.6,0,0.25812,2004-12-31 21:00:00,366
31/12/04,10:00 pm,24.8,0.8,0,0,0,2004-12-31 22:00:00,366
31/12/04,11:00 pm,24,0.82,1.6,0,0,2004-12-31 23:00:00,366
01/01/05,12:00 am,23.4,0.85,3.2,0,0,2005-01-01 00:00:00,1
01/01/05,1:00 am,23.3,0.84,1.6,0,0,2005-01-01 01:00:00,1
01/01/05,2:00 am,23.3,0.85,0,0,0,2005-01-01 02:00:00,1
01/01/05,3:00 am,22.9,0.84,3.2,0,0,2005-01-01 03:00:00,1
01/01/05,4:00 am,22.7,0.88,3.2,0,0,2005-01-01 04:00:00,1
01/01/05,5:00 am,22.6,0.86,1.6,0,0,2005-01-01 05:00:00,1
01/01/05,6:00 am,22.6,0.86,0,0,0,2005-01-01 06:00:00,1
01/01/05,7:00 am,22.4,0.81,3.2,0,1.54872,2005-01-01 07:00:00,1
01/01/05,8:00 am,23.4,0.76,6.4,0,8.00172,2005-01-01 08:00:00,1
01/01/05,9:00 am,25.1,0.71,8,0,16.43364,2005-01-01 09:00:00,1
01/01/05,10:00 am,26.3,0.71,8,0,21.0798,2005-01-01 10:00:00,1
01/01/05,11:00 am,26.9,0.69,8,0,22.71456,2005-01-01 11:00:00,1
01/01/05,12:00 pm,26.7,0.75,6.4,0,11.70144,2005-01-01 12:00:00,1
01/01/05,1:00 pm,25.7,0.71,4.8,0,4.64616,2005-01-01 13:00:00,1
01/01/05,2:00 pm,25.1,0.75,4.8,0,3.0114,2005-01-01 14:00:00,1
01/01/05,3:00 pm,23.7,0.93,14.5,0.737,1.37664,2005-01-01 15:00:00,1
01/01/05,4:00 pm,21.1,0.94,12.9,0.94,1.11852,2005-01-01 16:00:00,1
01/01/05,5:00 pm,21,0.93,1.6,1.727,1.11852,2005-01-01 17:00:00,1
01/01/05,6:00 pm,20.8,0.94,3.2,0.406,2.49516,2005-01-01 18:00:00,1
01/01/05,7:00 pm,21.1,0.87,12.9,0.025,5.93676,2005-01-01 19:00:00,1
01/01/05,8:00 pm,21.6,0.87,14.5,0,7.05528,2005-01-01 20:00:00,1
01/01/05,9:00 pm,20.8,0.89,6.4,0,1.46268,2005-01-01 21:00:00,1
01/01/05,10:00 pm,19.2,0.92,1.6,0,0,2005-01-01 22:00:00,1
01/01/05,11:00 pm,18.9,0.92,3.2,0,0,2005-01-01 23:00:00,1
02/01/05,12:00 am,19.3,0.9,3.2,0,0,2005-01-02 00:00:00,2
02/01/05,1:00 am,19,0.93,1.6,0,0,2005-01-02 01:00:00,2
02/01/05,2:00 am,18.8,0.93,1.6,0,0,2005-01-02 02:00:00,2
02/01/05,3:00 am,17.9,0.94,1.6,0,0,2005-01-02 03:00:00,2
02/01/05,4:00 am,17.8,0.95,0,0,0,2005-01-02 04:00:00,2
02/01/05,5:00 am,18,0.94,0,0,0,2005-01-02 05:00:00,2
02/01/05,6:00 am,18.3,0.95,1.6,0,0,2005-01-02 06:00:00,2
02/01/05,7:00 am,18.9,0.95,1.6,0,1.63476,2005-01-02 07:00:00,2
02/01/05,8:00 am,20.4,0.89,1.6,0,12.64788,2005-01-02 08:00:00,2
02/01/05,9:00 am,24.1,0.8,4.8,0,36.39492,2005-01-02 09:00:00,2
02/01/05,10:00 am,26.6,0.67,8,0,57.6468,2005-01-02 10:00:00,2
02/01/05,11:00 am,27.9,0.71,4.8,0,73.82232,2005-01-02 11:00:00,2
02/01/05,12:00 pm,29,0.62,1.6,0,84.66336,2005-01-02 12:00:00,2
02/01/05,1:00 pm,30,0.59,1.6,0,91.37448,2005-01-02 13:00:00,2
02/01/05,2:00 pm,30.6,0.57,1.6,0,93.09528,2005-01-02 14:00:00,2
02/01/05,3:00 pm,31.1,0.57,3.2,0,89.30952,2005-01-02 15:00:00,2
02/01/05,4:00 pm,31.1,0.53,3.2,0,78.98472,2005-01-02 16:00:00,2
02/01/05,5:00 pm,31.6,0.51,1.6,0,65.56248,2005-01-02 17:00:00,2
02/01/05,6:00 pm,32.4,0.51,1.6,0,48.09636,2005-01-02 18:00:00,2
02/01/05,7:00 pm,30.3,0.64,0,0,15.57324,2005-01-02 19:00:00,2
02/01/05,8:00 pm,32.3,0.6,0,0,12.906,2005-01-02 20:00:00,2
02/01/05,9:00 pm,28.4,0.76,0,0,0.4302,2005-01-02 21:00:00,2
02/01/05,10:00 pm,25.3,0.82,0,0,0,2005-01-02 22:00:00,2
02/01/05,11:00 pm,24.6,0.84,1.6,0,0,2005-01-02 23:00:00,2
03/01/05,12:00 am,23.7,0.87,0,0,0,2005-01-03 00:00:00,3
03/01/05,1:00 am,22.3,0.92,0,0,0,2005-01-03 01:00:00,3
03/01/05,2:00 am,22.1,0.92,0,0,0,2005-01-03 02:00:00,3
03/01/05,3:00 am,21.5,0.93,0,0,0,2005-01-03 03:00:00,3
03/01/05,4:00 am,21.5,0.93,0,0,0,2005-01-03 04:00:00,3
03/01/05,5:00 am,21.3,0.93,0,0,0,2005-01-03 05:00:00,3
03/01/05,6:00 am,20.9,0.93,0,0,0,2005-01-03 06:00:00,3
03/01/05,7:00 am,21.3,0.9,0,0,3.09744,2005-01-03 07:00:00,3
03/01/05,8:00 am,24.3,0.86,0,0,16.60572,2005-01-03 08:00:00,3
03/01/05,9:00 am,27.4,0.74,1.6,0,37.77156,2005-01-03 09:00:00,3
03/01/05,10:00 am,29.4,0.71,4.8,0,56.27016,2005-01-03 10:00:00,3
03/01/05,11:00 am,30.9,0.66,1.6,0,67.36932,2005-01-03 11:00:00,3
03/01/05,12:00 pm,32.3,0.61,1.6,0,90.68616,2005-01-03 12:00:00,3
03/01/05,1:00 pm,29.9,0.81,6.4,0.406,29.76984,2005-01-03 13:00:00,3
03/01/05,2:00 pm,25.1,0.77,8,0,16.26156,2005-01-03 14:00:00,3
03/01/05,3:00 pm,28.7,0.71,4.8,0,89.30952,2005-01-03 15:00:00,3
03/01/05,4:00 pm,30.7,0.69,4.8,0,78.81264,2005-01-03 16:00:00,3
03/01/05,5:00 pm,31.3,0.66,8,0,64.9602,2005-01-03 17:00:00,3
03/01/05,6:00 pm,31.3,0.68,6.4,0,47.83824,2005-01-03 18:00:00,3
03/01/05,7:00 pm,31.1,0.65,4.8,0,28.90944,2005-01-03 19:00:00,3
03/01/05,8:00 pm,29.9,0.78,3.2,0,10.15272,2005-01-03 20:00:00,3
03/01/05,9:00 pm,26.2,0.85,3.2,0,0.4302,2005-01-03 21:00:00,3
03/01/05,10:00 pm,24.4,0.88,1.6,0,0,2005-01-03 22:00:00,3
03/01/05,11:00 pm,23.9,0.89,3.2,0,0,2005-01-03 23:00:00,3
04/01/05,12:00 am,24.1,0.89,1.6,0,0,2005-01-04 00:00:00,4
04/01/05,1:00 am,23.8,0.85,1.6,0,0,2005-01-04 01:00:00,4
04/01/05,2:00 am,23.9,0.86,3.2,0,0,2005-01-04 02:00:00,4
04/01/05,3:00 am,22.6,0.89,1.6,0,0,2005-01-04 03:00:00,4
04/01/05,4:00 am,21.2,0.91,1.6,0,0,2005-01-04 04:00:00,4
04/01/05,5:00 am,20.1,0.92,0,0,0,2005-01-04 05:00:00,4
04/01/05,6:00 am,19.6,0.92,0,0,0,2005-01-04 06:00:00,4
04/01/05,7:00 am,19.9,0.9,0,0,3.09744,2005-01-04 07:00:00,4
04/01/05,8:00 am,23.6,0.76,0,0,20.04732,2005-01-04 08:00:00,4
04/01/05,9:00 am,26.8,0.77,3.2,0,38.11572,2005-01-04 09:00:00,4
04/01/05,10:00 am,28.8,0.61,3.2,0,57.6468,2005-01-04 10:00:00,4
04/01/05,11:00 am,30.9,0.55,1.6,0,73.73628,2005-01-04 11:00:00,4
04/01/05,12:00 pm,32.1,0.56,3.2,0,85.52376,2005-01-04 12:00:00,4
04/01/05,1:00 pm,32.9,0.5,1.6,0,92.40696,2005-01-04 13:00:00,4
04/01/05,2:00 pm,33.7,0.57,1.6,0,93.09528,2005-01-04 14:00:00,4
04/01/05,3:00 pm,34.6,0.34,1.6,0,89.22348,2005-01-04 15:00:00,4
04/01/05,4:00 pm,35.6,0.44,0,0,79.50096,2005-01-04 16:00:00,4
04/01/05,5:00 pm,35.1,0.46,1.6,0,65.13228,2005-01-04 17:00:00,4
04/01/05,6:00 pm,34.2,0.56,3.2,0,47.66616,2005-01-04 18:00:00,4
04/01/05,7:00 pm,32.6,0.64,4.8,0,28.3932,2005-01-04 19:00:00,4
04/01/05,8:00 pm,30.9,0.71,1.6,0,10.15272,2005-01-04 20:00:00,4
04/01/05,9:00 pm,28,0.79,1.6,0,0.4302,2005-01-04 21:00:00,4
04/01/05,10:00 pm,26.1,0.86,0,0,0,2005-01-04 22:00:00,4
04/01/05,11:00 pm,25.6,0.86,0,0,0,2005-01-04 23:00:00,4
05/01/05,12:00 am,24.8,0.88,0,0,0,2005-01-05 00:00:00,5
05/01/05,1:00 am,23.9,0.9,1.6,0,0,2005-01-05 01:00:00,5
05/01/05,2:00 am,23.3,0.88,0,0,0,2005-01-05 02:00:00,5
05/01/05,3:00 am,22.9,0.9,1.6,0,0,2005-01-05 03:00:00,5
05/01/05,4:00 am,22.4,0.92,0,0,0,2005-01-05 04:00:00,5
05/01/05,5:00 am,22.1,0.91,1.6,0,0,2005-01-05 05:00:00,5
05/01/05,6:00 am,22.1,0.91,1.6,0,0,2005-01-05 06:00:00,5
05/01/05,7:00 am,21.7,0.89,0,0,3.0114,2005-01-05 07:00:00,5
05/01/05,8:00 am,24.7,0.82,0,0,19.10088,2005-01-05 08:00:00,5
05/01/05,9:00 am,28.9,0.73,1.6,0,43.10604,2005-01-05 09:00:00,5
05/01/05,10:00 am,31.6,0.56,0,0,59.96988,2005-01-05 10:00:00,5
05/01/05,11:00 am,33.1,0.53,4.8,0,71.75736,2005-01-05 11:00:00,5
05/01/05,12:00 pm,32.9,0.51,6.4,0,76.48956,2005-01-05 12:00:00,5
05/01/05,1:00 pm,33.6,0.53,8,0,97.48332,2005-01-05 13:00:00,5
05/01/05,2:00 pm,33.7,0.47,8,0,86.9004,2005-01-05 14:00:00,5
05/01/05,3:00 pm,33.9,0.56,8,0,89.0514,2005-01-05 15:00:00,5
05/01/05,4:00 pm,34.3,0.53,6.4,0,79.41492,2005-01-05 16:00:00,5
05/01/05,5:00 pm,34.6,0.47,4.8,0,66.681,2005-01-05 17:00:00,5
05/01/05,6:00 pm,35.1,0.55,3.2,0,48.78468,2005-01-05 18:00:00,5
05/01/05,7:00 pm,33.8,0.67,1.6,0,28.65132,2005-01-05 19:00:00,5
05/01/05,8:00 pm,31.7,0.68,1.6,0,9.63648,2005-01-05 20:00:00,5
05/01/05,9:00 pm,28.1,0.76,1.6,0,0.4302,2005-01-05 21:00:00,5
05/01/05,10:00 pm,25.6,0.87,1.6,0,0,2005-01-05 22:00:00,5
05/01/05,11:00 pm,24.1,0.84,1.6,0,0,2005-01-05 23:00:00,5
06/01/05,12:00 am,23.7,0.85,1.6,0,0,2005-01-06 00:00:00,6
06/01/05,1:00 am,23.6,0.85,1.6,0,0,2005-01-06 01:00:00,6
06/01/05,2:00 am,22.5,0.82,0,0,0,2005-01-06 02:00:00,6
06/01/05,3:00 am,22.4,0.86,1.6,0,0,2005-01-06 03:00:00,6
06/01/05,4:00 am,21.7,0.88,1.6,0,0,2005-01-06 04:00:00,6
06/01/05,5:00 am,21.4,0.9,1.6,0,0,2005-01-06 05:00:00,6
06/01/05,6:00 am,20.3,0.91,0,0,0,2005-01-06 06:00:00,6
06/01/05,7:00 am,20.8,0.88,0,0,3.0114,2005-01-06 07:00:00,6
06/01/05,8:00 am,25.1,0.78,0,0,16.94988,2005-01-06 08:00:00,6
06/01/05,9:00 am,29.3,0.72,1.6,0,38.2878,2005-01-06 09:00:00,6
06/01/05,10:00 am,30.4,0.58,3.2,0,53.43084,2005-01-06 10:00:00,6
06/01/05,11:00 am,33,0.53,1.6,0,73.134,2005-01-06 11:00:00,6
06/01/05,12:00 pm,33.9,0.54,1.6,0,85.43772,2005-01-06 12:00:00,6
06/01/05,1:00 pm,31.7,0.68,12.9,0,53.94708,2005-01-06 13:00:00,6
06/01/05,2:00 pm,32.2,0.61,12.9,0,93.69756,2005-01-06 14:00:00,6
06/01/05,3:00 pm,32.8,0.6,11.3,0,86.29812,2005-01-06 15:00:00,6
06/01/05,4:00 pm,33.3,0.6,9.7,0,77.8662,2005-01-06 16:00:00,6
06/01/05,5:00 pm,32.9,0.6,11.3,0,62.46504,2005-01-06 17:00:00,6
06/01/05,6:00 pm,32.6,0.6,9.7,0,45.34308,2005-01-06 18:00:00,6
06/01/05,7:00 pm,31.9,0.62,9.7,0,26.32824,2005-01-06 19:00:00,6
06/01/05,8:00 pm,30.2,0.71,6.4,0,9.29232,2005-01-06 20:00:00,6
06/01/05,9:00 pm,26.8,0.79,3.2,0,0.4302,2005-01-06 21:00:00,6
06/01/05,10:00 pm,24.9,0.85,1.6,0,0,2005-01-06 22:00:00,6
06/01/05,11:00 pm,24.4,0.87,0,0,0,2005-01-06 23:00:00,6
07/01/05,12:00 am,24.1,0.86,0,0,0,2005-01-07 00:00:00,7
07/01/05,1:00 am,23.8,0.89,0,0,0,2005-01-07 01:00:00,7
07/01/05,2:00 am,24.6,0.88,1.6,0,0,2005-01-07 02:00:00,7
07/01/05,3:00 am,23.9,0.86,0,0,0,2005-01-07 03:00:00,7
07/01/05,4:00 am,24.2,0.86,1.6,0,0,2005-01-07 04:00:00,7
07/01/05,5:00 am,23.2,0.89,0,0,0,2005-01-07 05:00:00,7
07/01/05,6:00 am,21.6,0.92,0,0,0,2005-01-07 06:00:00,7
07/01/05,7:00 am,21,0.92,0,0,2.83932,2005-01-07 07:00:00,7
07/01/05,8:00 am,24.6,0.79,1.6,0,17.98236,2005-01-07 08:00:00,7
07/01/05,9:00 am,28.4,0.73,6.4,0,37.4274,2005-01-07 09:00:00,7
07/01/05,10:00 am,30.6,0.6,11.3,0,56.18412,2005-01-07 10:00:00,7
07/01/05,11:00 am,31.9,0.52,11.3,0,72.35964,2005-01-07 11:00:00,7
07/01/05,12:00 pm,33.1,0.53,11.3,0,84.3192,2005-01-07 12:00:00,7
07/01/05,1:00 pm,34.2,0.44,9.7,0,90.68616,2005-01-07 13:00:00,7
07/01/05,2:00 pm,35.1,0.42,8,0,92.14884,2005-01-07 14:00:00,7
07/01/05,3:00 pm,35.7,0.4,8,0,88.53516,2005-01-07 15:00:00,7
07/01/05,4:00 pm,36.2,0.4,6.4,0,79.07076,2005-01-07 16:00:00,7
07/01/05,5:00 pm,36.6,0.43,3.2,0,64.70208,2005-01-07 17:00:00,7
07/01/05,6:00 pm,36.6,0.5,1.6,0,47.06388,2005-01-07 18:00:00,7
07/01/05,7:00 pm,36.9,0.55,0,0,28.04904,2005-01-07 19:00:00,7
07/01/05,8:00 pm,33.7,0.49,1.6,0,9.4644,2005-01-07 20:00:00,7
07/01/05,9:00 pm,28.7,0.65,3.2,0,0.17208,2005-01-07 21:00:00,7
07/01/05,10:00 pm,25.2,0.74,3.2,0,0,2005-01-07 22:00:00,7
07/01/05,11:00 pm,23.5,0.79,3.2,0,0,2005-01-07 23:00:00,7
08/01/05,12:00 am,22.9,0.84,3.2,0,0,2005-01-08 00:00:00,8
08/01/05,1:00 am,22.6,0.82,1.6,0,0,2005-01-08 01:00:00,8
08/01/05,2:00 am,23.1,0.8,1.6,0,0,2005-01-08 02:00:00,8
08/01/05,3:00 am,23.7,0.8,3.2,0,0,2005-01-08 03:00:00,8
08/01/05,4:00 am,23.6,0.84,3.2,0,0,2005-01-08 04:00:00,8
08/01/05,5:00 am,24.1,0.86,3.2,0,0,2005-01-08 05:00:00,8
08/01/05,6:00 am,24.2,0.86,4.8,0,0,2005-01-08 06:00:00,8
08/01/05,7:00 am,24.1,0.88,1.6,0,1.54872,2005-01-08 07:00:00,8
08/01/05,8:00 am,26.3,0.76,6.4,0,15.22908,2005-01-08 08:00:00,8
08/01/05,9:00 am,29.1,0.71,8,0,34.58808,2005-01-08 09:00:00,8
08/01/05,10:00 am,31,0.68,9.7,0,52.74252,2005-01-08 10:00:00,8
08/01/05,11:00 am,32.7,0.61,11.3,0,70.5528,2005-01-08 11:00:00,8
08/01/05,12:00 pm,34.1,0.56,9.7,0,81.22176,2005-01-08 12:00:00,8
08/01/05,1:00 pm,35.6,0.49,3.2,0,87.7608,2005-01-08 13:00:00,8
08/01/05,2:00 pm,36.8,0.42,3.2,0,92.14884,2005-01-08 14:00:00,8
08/01/05,3:00 pm,37.8,0.45,1.6,0,89.65368,2005-01-08 15:00:00,8
08/01/05,4:00 pm,36.2,0.57,11.3,0,71.15508,2005-01-08 16:00:00,8
08/01/05,5:00 pm,35.2,0.6,14.5,0,61.5186,2005-01-08 17:00:00,8
08/01/05,6:00 pm,34.1,0.6,16.1,0,44.82684,2005-01-08 18:00:00,8
08/01/05,7:00 pm,33.4,0.61,12.9,0,26.58636,2005-01-08 19:00:00,8
08/01/05,8:00 pm,31.8,0.67,9.7,0,4.302,2005-01-08 20:00:00,8
08/01/05,9:00 pm,30.1,0.72,6.4,0,0.51624,2005-01-08 21:00:00,8
08/01/05,10:00 pm,29.1,0.74,8,0,0,2005-01-08 22:00:00,8
08/01/05,11:00 pm,28.6,0.71,9.7,0,0,2005-01-08 23:00:00,8
09/01/05,12:00 am,28.2,0.76,11.3,0,0,2005-01-09 00:00:00,9
09/01/05,1:00 am,27.2,0.81,8,0,0,2005-01-09 01:00:00,9
09/01/05,2:00 am,26,0.87,3.2,0,0,2005-01-09 02:00:00,9
09/01/05,3:00 am,24.8,0.87,1.6,0,0,2005-01-09 03:00:00,9
09/01/05,4:00 am,24.8,0.87,3.2,0,0,2005-01-09 04:00:00,9
09/01/05,5:00 am,25,0.85,3.2,0,0,2005-01-09 05:00:00,9
09/01/05,6:00 am,24.9,0.87,6.4,0,0,2005-01-09 06:00:00,9
09/01/05,7:00 am,24.8,0.86,4.8,0,1.54872,2005-01-09 07:00:00,9
09/01/05,8:00 am,25.4,0.86,4.8,0,3.69972,2005-01-09 08:00:00,9
09/01/05,9:00 am,24,0.91,22.5,0.127,0.77436,2005-01-09 09:00:00,9
09/01/05,10:00 am,22.2,0.93,25.7,3.48,0.25812,2005-01-09 10:00:00,9
09/01/05,11:00 am,22.3,0.92,19.3,0.762,1.63476,2005-01-09 11:00:00,9
09/01/05,12:00 pm,21.9,0.89,19.3,0.279,1.89288,2005-01-09 12:00:00,9
09/01/05,1:00 pm,21.2,0.92,11.3,0.229,1.63476,2005-01-09 13:00:00,9
09/01/05,2:00 pm,21.3,0.93,6.4,0.279,2.5812,2005-01-09 14:00:00,9
09/01/05,3:00 pm,21.6,0.93,4.8,0,5.5926,2005-01-09 15:00:00,9
09/01/05,4:00 pm,22.6,0.9,8,0,24.26328,2005-01-09 16:00:00,9
09/01/05,5:00 pm,23.4,0.88,11.3,0,25.98408,2005-01-09 17:00:00,9
09/01/05,6:00 pm,24.4,0.83,8,0,32.00688,2005-01-09 18:00:00,9
09/01/05,7:00 pm,24.7,0.87,4.8,0.025,19.44504,2005-01-09 19:00:00,9
09/01/05,8:00 pm,23.8,0.9,1.6,0,5.76468,2005-01-09 20:00:00,9
09/01/05,9:00 pm,22.7,0.93,0,0,0.4302,2005-01-09 21:00:00,9
09/01/05,10:00 pm,21.3,0.95,0,0,0,2005-01-09 22:00:00,9
09/01/05,11:00 pm,21.1,0.95,0,0,0,2005-01-09 23:00:00,9
10/01/05,12:00 am,20.3,0.96,0,0,0,2005-01-10 00:00:00,10
10/01/05,1:00 am,20,0.96,0,0,0,2005-01-10 01:00:00,10
10/01/05,2:00 am,19.9,0.96,0,0,0,2005-01-10 02:00:00,10
10/01/05,3:00 am,19.7,0.96,0,0,0,2005-01-10 03:00:00,10
10/01/05,4:00 am,19.5,0.95,0,0,0,2005-01-10 04:00:00,10
10/01/05,5:00 am,20.9,0.95,1.6,0,0,2005-01-10 05:00:00,10
10/01/05,6:00 am,21.8,0.95,6.4,0,0,2005-01-10 06:00:00,10
10/01/05,7:00 am,21.8,0.9,9.7,0,2.40912,2005-01-10 07:00:00,10
10/01/05,8:00 am,22.1,0.87,9.7,0,17.46612,2005-01-10 08:00:00,10
10/01/05,9:00 am,23.4,0.82,9.7,0,36.9972,2005-01-10 09:00:00,10
10/01/05,10:00 am,24.6,0.79,8,0,57.6468,2005-01-10 10:00:00,10
10/01/05,11:00 am,25.9,0.81,6.4,0,72.61776,2005-01-10 11:00:00,10
10/01/05,12:00 pm,27.2,0.79,6.4,0,96.3648,2005-01-10 12:00:00,10
10/01/05,1:00 pm,28.5,0.73,6.4,0,92.9232,2005-01-10 13:00:00,10
10/01/05,2:00 pm,29.3,0.67,6.4,0,100.15056,2005-01-10 14:00:00,10
10/01/05,3:00 pm,29.8,0.67,4.8,0,84.49128,2005-01-10 15:00:00,10
10/01/05,4:00 pm,30.6,0.65,6.4,0,87.3306,2005-01-10 16:00:00,10
10/01/05,5:00 pm,30.8,0.63,6.4,0,70.46676,2005-01-10 17:00:00,10
10/01/05,6:00 pm,30.7,0.68,8,0,49.0428,2005-01-10 18:00:00,10
10/01/05,7:00 pm,29.9,0.67,6.4,0,28.22112,2005-01-10 19:00:00,10
10/01/05,8:00 pm,28.4,0.78,3.2,0,9.80856,2005-01-10 20:00:00,10
10/01/05,9:00 pm,25.1,0.84,3.2,0,0.34416,2005-01-10 21:00:00,10
10/01/05,10:00 pm,24,0.81,4.8,0,0,2005-01-10 22:00:00,10
10/01/05,11:00 pm,23.7,0.81,4.8,0,0,2005-01-10 23:00:00,10
11/01/05,12:00 am,23.8,0.79,6.4,0,0,2005-01-11 00:00:00,11
11/01/05,1:00 am,23.3,0.83,4.8,0,0,2005-01-11 01:00:00,11
11/01/05,2:00 am,22,0.86,3.2,0,0,2005-01-11 02:00:00,11
11/01/05,3:00 am,21.2,0.87,1.6,0,0,2005-01-11 03:00:00,11
11/01/05,4:00 am,20.7,0.89,0,0,0,2005-01-11 04:00:00,11
11/01/05,5:00 am,19.7,0.91,0,0,0,2005-01-11 05:00:00,11
11/01/05,6:00 am,20.2,0.88,3.2,0,0,2005-01-11 06:00:00,11
11/01/05,7:00 am,20.9,0.87,3.2,0,2.66724,2005-01-11 07:00:00,11
11/01/05,8:00 am,22.3,0.81,4.8,0,14.45472,2005-01-11 08:00:00,11
11/01/05,9:00 am,24.7,0.77,8,0,36.82512,2005-01-11 09:00:00,11
11/01/05,10:00 am,26.9,0.76,9.7,0,55.75392,2005-01-11 10:00:00,11
11/01/05,11:00 am,28.8,0.71,8,0,71.49924,2005-01-11 11:00:00,11
11/01/05,12:00 pm,30.4,0.68,8,0,83.4588,2005-01-11 12:00:00,11
11/01/05,1:00 pm,31.5,0.64,6.4,0,92.493,2005-01-11 13:00:00,11
11/01/05,2:00 pm,32.2,0.59,6.4,0,90.42804,2005-01-11 14:00:00,11
11/01/05,3:00 pm,32.9,0.53,4.8,0,89.56764,2005-01-11 15:00:00,11
11/01/05,4:00 pm,33.6,0.52,3.2,0,79.75908,2005-01-11 16:00:00,11
11/01/05,5:00 pm,33.7,0.65,3.2,0,69.34824,2005-01-11 17:00:00,11
