294;;0,27;;;;;;;;;#¡DIV/0!;19,8;105,4;;;;;;274,2;26,2;0,5;;
Peso;Clasificación;GDM;Notas sobre el animal;IDV;IDE;LID;Raza;Sexo;Ubicación;Fecha Ingreso;GDM total;GPV;GPV total;Días;Total de días;PF;Fecha final PR;Fecha final ISE;Peso ant.;GPV ant.;GDM ant,;Fecha;Hora
323;-3 (Alto);0,63;;OH874D841;9,82E+14;;;Macho;;22/7/2017;0.5;46;145;73;292;162;;;277;35;0,71;4/2/2018;17:35:28
323;-3 (Alto);-0,12;;IA671B285;9,82E+14;;;Macho;;22/7/2017;0.31;-9;91;73;291;162;;;332;28;0,54;5/2/2018;18:27:58
322;-3 (Alto);0,39;;PO150A580;9,82E+14;;;Macho;;23/7/2017;0.25;28;76;72;300;161;;;294;4;0,08;4/2/2018;10:15:34
322;-3 (Alto);0,03;;NS509H056;9,82E+14;;;Macho;;22/7/2017;0.35;2;104;72;299;161;;;320;34;0,65;4/2/2018;16:42:06
322;-3 (Alto);0,32;;GH738B387;9,82E+14;;;Macho;;24/7/2017;0.38;23;112;73;291;161;;;299;24;0,46;5/2/2018;17:22:06
322;-3 (Alto);0,11;;PO150A740;9,82E+14;;;Macho;;22/7/2017;0.35;8;106;73;300;161;;;314;38;0,73;5/2/2018;18:23:45
321;-3 (Alto);0,22;;QV928D008;9,82E+14;;;Macho;;24/7/2017;0.44;16;133;72;305;160;;;305;29;0,56;4/2/2018;10:02:22
321;-3 (Alto);0,11;;NO133A006;9,82E+14;;;Macho;;23/7/2017;0.22;8;65;72;301;160;;;313;15;0,29;4/2/2018;10:23:49
321;-3 (Alto);0,4;;PO150A168;9,82E+14;;;Macho;;22/7/2017;0.29;29;87;72;300;160;;;292;26;0,5;4/2/2018;16:36:47
321;-3 (Alto);0,25;;NH957A978;9,82E+14;;;Macho;;24/7/2017;0.45;18;137;72;303;160;;;303;43;0,83;4/2/2018;17:36:47
321;-3 (Alto);0,33;;SZ208H861;9,82E+14;;;Macho;;24/7/2017;0.45;24;137;73;302;160;;;297;28;0,54;5/2/2018;07:48:16
321;-3 (Alto);0,03;;IA671B255;9,82E+14;;;Macho;;22/7/2017;0.32;2;93;73;293;160;;;319;30;0,58;5/2/2018;17:10:56
321;-3 (Alto);0,03;;GH738B367;9,82E+14;;;Macho;;23/7/2017;0.42;2;121;73;291;160;;;319;53;1,02;5/2/2018;17:58:05
321;-3 (Alto);-0,01;;NS509G976;9,82E+14;;;Macho;;22/6/2017;0.36;-1;109;73;300;160;;;322;34;0,65;5/2/2018;18:06:48
321;-3 (Alto);0,11;;PO150A824;9,82E+14;;;Macho;;22/7/2017;0.3;8;89;73;300;160;;;313;26;0,5;5/2/2018;18:18:27
321;-3 (Alto);0,04;;OH874D860;9,82E+14;;;Macho;;22/7/2017;0.45;3;131;74;293;160;;;318;55;1,12;5/2/2018;18:18:38
320;-3 (Alto);0,33;;PO150A733;9,82E+14;;;Macho;;4/12/2017;0.32;21;96;63;299;160;;;299;12;0,2;4/2/2018;16:12:59
320;-3 (Alto);0,32;;NS509G979;9,82E+14;;;Macho;;23/7/2017;0.34;23;102;72;299;160;;;297;12;0,23;4/2/2018;16:56:18
320;-3 (Alto);;;;;;;;;;;;;;;160;;;;;;4/2/2018;17:11:25
320;-3 (Alto);0,4;;CM458K155;9,82E+14;;;Macho;;21/7/2000;0.4;29;122;73;304;160;;;291;15;0,29;5/2/2018;07:50:31
320;-3 (Alto);0,27;;NS509G998;9,82E+14;;;Macho;;22/7/2017;0.36;20;108;73;300;160;;;300;39;0,75;5/2/2018;08:03:23
320;-3 (Alto);0,11;;PO150A716;9,82E+14;;;Macho;;22/7/2017;0.22;8;66;73;300;160;;;312;9;0,17;5/2/2018;08:42:23
320;-3 (Alto);0,61;;GT542A645;9,82E+14;;;Macho;;23/7/2017;0.51;45;154;74;302;160;;;275;17;0,35;5/2/2018;08:48:47
320;-3 (Alto);0,18;;NS509H104;9,82E+14;;;Macho;;23/7/2017;0.33;13;100;73;300;160;;;307;20;0,38;5/2/2018;16:58:35
320;-3 (Alto);0,04;;II641B940;9,82E+14;;;Macho;;24/7/2017;0.39;3;120;73;306;160;;;317;27;0,52;5/2/2018;17:21:35
320;-3 (Alto);0,11;;NS509G973;9,82E+14;;;Macho;;23/7/2017;0.37;8;112;73;300;160;;;312;34;0,65;5/2/2018;17:58:45
319;-3 (Alto);0,36;;QW110A072;9,82E+14;;;Macho;;24/7/2017;0.33;26;101;72;305;160;;;293;21;0,4;4/2/2018;09:49:14
319;-3 (Alto);0,44;;SZ208H741;9,82E+14;;;Macho;;24/7/2017;0.46;32;139;72;301;160;;;287;49;0,98;4/2/2018;10:34:50
319;-3 (Alto);0,47;;NS509H000;9,82E+14;;;Macho;;23/7/2017;0.34;34;101;72;299;160;;;285;14;0,27;4/2/2018;11:25:55
319;-3 (Alto);0,3;;PO150A662;9,82E+14;;;Macho;;22/7/2017;0.42;19;125;63;300;160;;;300;16;0,26;4/2/2018;16:16:46
319;-3 (Alto);0,39;;FL991H989;9,82E+14;;;Macho;;21/7/2017;0.45;28;137;72;305;160;;;291;42;0,84;4/2/2018;16:20:09
319;-3 (Alto);0,52;;MM429A904;9,82E+14;;;Macho;;26/7/2017;0.55;38;161;73;292;160;;;281;23;0,47;4/2/2018;16:37:21
319;-3 (Alto);0,47;;GH738B332;9,82E+14;;;Macho;;23/7/2017;0.44;34;127;72;290;160;;;285;40;0,8;4/2/2018;17:24:34
319;-3 (Alto);0,16;;GH738B347;9,82E+14;;;Macho;;23/7/2017;0.37;12;109;73;291;160;;;307;46;0,92;5/2/2018;07:51:40
319;-3 (Alto);0,4;;QI838A092;9,82E+14;;;Macho;;24/7/2017;0.48;29;147;73;304;160;;;290;50;1;5/2/2018;16:54:22
319;-3 (Alto);0,03;;PO150A709;9,82E+14;;;Macho;;22/7/2017;0.19;2;57;73;300;160;;;317;28;0,54;5/2/2018;18:22:17
318;-3 (Alto);0,32;;PO150A448;9,82E+14;;;Macho;;22/7/2017;0.31;23;94;72;300;159;;;295;22;0,42;4/2/2018;10:11:23
318;-3 (Alto);0,39;;MO320T657;9,82E+14;;;Macho;;20/7/2017;0.42;28;126;72;303;159;;;290;25;0,48;4/2/2018;10:28:05
318;-3 (Alto);0,03;;QX678K264;9,82E+14;;;Macho;;24/7/2017;0.49;2;146;72;298;159;;;316;42;0,84;4/2/2018;11:18:56
318;-3 (Alto);0,44;;GN685B260;9,82E+14;;;Macho;;22/7/2017;0.4;32;120;72;303;159;;;286;16;0,31;4/2/2018;11:28:26
318;-3 (Alto);0,28;;JV885A349;9,82E+14;;;Macho;;24/7/2017;0.4;20;122;72;303;159;;;298;28;0,54;4/2/2018;11:48:08
318;-3 (Alto);0,25;;GN685B268;9,82E+14;;;Macho;;24/7/2017;0.46;18;140;72;305;159;;;300;54;1,08;4/2/2018;16:47:55
318;-3 (Alto);0,18;;PO150A474;9,82E+14;;;Macho;;22/7/2017;0.35;13;104;73;301;159;;;305;21;0,4;5/2/2018;07:52:09
318;-3 (Alto);0,21;;PO150A653;9,82E+14;;;Macho;;22/7/2017;0.33;15;100;73;301;159;;;303;17;0,33;5/2/2018;07:53:08
318;-3 (Alto);0,28;;SZ208H896;9,82E+14;;;Macho;;23/7/2017;0.46;21;140;74;302;159;;;297;44;0,9;5/2/2018;08:06:00
318;-3 (Alto);0,1;;PO150A776;9,82E+14;;;Macho;;22/7/2017;0.3;7;90;73;300;159;;;311;23;0,44;5/2/2018;16:28:35
318;-3 (Alto);-0,07;;NO133A026;9,82E+14;;;Macho;;24/7/2017;0.24;-5;72;73;302;159;;;323;25;0,48;5/2/2018;16:50:34
317;-3 (Alto);0;;IA671B357;9,82E+14;;;Macho;;24/7/2017;0.39;0;113;72;292;158;;;317;23;0,44;4/2/2018;10:16:59
317;-3 (Alto);0,35;;NS509H063;9,82E+14;;;Macho;;22/7/2017;0.36;25;109;72;299;158;;;292;13;0,25;4/2/2018;11:27:08
317;-3 (Alto);0,46;;TL698HK09;9,82E+14;;;Macho;;21/7/2017;0.43;33;129;72;303;158;;;284;12;0,23;4/2/2018;11:42:01
317;-3 (Alto);0;;PO150A447;9,82E+14;;;Macho;;22/7/2017;0.3;0;89;72;300;158;;;317;19;0,37;4/2/2018;16:44:37
317;-3 (Alto);0,19;;TL698HL92;9,82E+14;;;Macho;;22/7/2017;0.35;14;107;72;303;158;;;303;34;0,65;4/2/2018;16:57:26
317;-3 (Alto);0,3;;PO150A542;9,82E+14;;;Macho;;22/7/2017;0.42;22;125;73;301;158;;;295;24;0,46;5/2/2018;09:23:32
317;-3 (Alto);-0,08;;MM429A912;9,82E+14;;;Macho;;22/7/2017;0.24;-6;71;73;293;158;;;323;36;0,69;5/2/2018;17:07:35
317;-3 (Alto);-0,03;;OQ152A427;9,82E+14;;;Macho;;22/7/2017;0.28;-2;85;73;302;158;;;319;5;0,1;5/2/2018;18:15:52
316;-3 (Alto);0,47;;SZ208I017;9,82E+14;;;Macho;;24/7/2017;0.53;34;160;73;301;158;;;282;49;1;4/2/2018;11:26:36
316;-3 (Alto);;;OH874D669;;;;;;;;;;;;158;;;;;;4/2/2018;17:14:09
316;-3 (Alto);0,53;;AR042B059;9,82E+14;;;Macho;;24/7/2017;0.42;38;126;72;303;158;;;278;4;0,08;4/2/2018;17:54:43
316;-3 (Alto);0,12;;OQ152A559;9,82E+14;;;Macho;;22/7/2017;0.32;9;98;73;302;158;;;307;9;0,17;5/2/2018;07:58:44
316;-3 (Alto);0,26;;OE528B860;9,82E+14;;;Macho;;22/7/2017;0.44;19;130;73;293;158;;;297;60;1,2;5/2/2018;08:40:09
316;-3 (Alto);0,53;;GH738B379;9,82E+14;;;Macho;;24/7/2017;0.46;39;134;74;291;158;;;277;44;0,9;5/2/2018;08:46:50
316;-3 (Alto);0,19;;SZ208H973;9,82E+14;;;Macho;;24/7/2017;0.39;14;118;73;302;158;;;302;42;0,81;5/2/2018;09:48:44
316;-3 (Alto);0,12;;NS509H089;9,82E+14;;;Macho;;22/7/2017;0.37;9;112;73;300;158;;;307;34;0,65;5/2/2018;17:57:25
316;-3 (Alto);0,44;;PO150A855;9,82E+14;;;Macho;;22/7/2017;0.25;32;76;73;300;158;;;284;2;0,04;5/2/2018;18:14:09
315;-3 (Alto);0,43;;MM429A927;9,82E+14;;;Macho;;24/7/2017;0.45;31;131;72;292;158;;;284;48;0,94;4/2/2018;11:30:10
315;-3 (Alto);0,39;;PO150A675;9,82E+14;;;Macho;;22/7/2017;0.33;28;99;72;300;158;;;287;21;0,4;4/2/2018;17:41:37
315;-3 (Alto);0,32;;QX675H940;9,82E+14;;;Macho;;21/7/2017;0.43;23;127;72;298;158;;;292;21;0,4;4/2/2018;17:48:25
315;-3 (Alto);0,23;;MM429A716;9,82E+14;;;Macho;;24/7/2017;0.43;17;125;73;293;158;;;298;37;0,71;5/2/2018;08:19:36
315;-3 (Alto);0,23;;SZ208I023;9,82E+14;;;Macho;;24/7/2017;0.48;17;145;74;302;158;;;298;44;0,9;5/2/2018;09:01:47
315;-3 (Alto);-0,1;;NO133A004;9,82E+14;;;Macho;;23/7/2017;0.19;-7;57;73;302;158;;;322;36;0,69;5/2/2018;17:28:29
315;-3 (Alto);0,34;;PO150A588;9,82E+14;;;Macho;;23/7/2017;0.27;25;81;74;301;158;;;290;2;0,04;5/2/2018;18:07:16
314;-3 (Alto);0,81;;NS509G955;9,82E+14;;;Macho;;22/7/2017;0.37;58;110;72;299;157;;;256;-7;-0,13;4/2/2018;10:18:36
314;-3 (Alto);0,44;;PO150A576;9,82E+14;;;Macho;;23/7/2017;0.41;32;124;72;300;157;;;282;46;0,92;4/2/2018;10:46:41
314;-3 (Alto);0,26;;FL991H986;9,82E+14;;;Macho;;24/7/2017;0.43;19;130;72;303;157;;;295;28;0,54;4/2/2018;11:36:25
314;-3 (Alto);0,51;;PO150A163;9,82E+14;;;Macho;;22/7/2017;0.43;37;128;72;300;157;;;277;18;0,35;4/2/2018;17:39:48
314;-3 (Alto);-0,08;;PO150A693;9,82E+14;;;Macho;;22/7/2017;0.28;-6;84;72;300;157;;;320;37;0,71;4/2/2018;18:21:56
314;-3 (Alto);0,23;;IA671B350;9,82E+14;;;Macho;;24/7/2017;0.43;17;126;73;291;157;;;297;43;0,86;5/2/2018;08:15:49
314;-3 (Alto);0,29;;FL991H966;9,82E+14;;;Macho;;20/7/2017;0.5;21;152;73;304;157;;;293;43;0,86;5/2/2018;08:18:32
314;-3 (Alto);0,25;;NS509H039;9,82E+14;;;Macho;;22/7/2017;0.28;18;84;73;300;157;;;296;20;0,38;5/2/2018;08:24:10
314;-3 (Alto);0,25;;PO150A728;9,82E+14;;;Macho;;23/7/2017;0.29;18;86;73;300;157;;;296;18;0,35;5/2/2018;08:37:49
314;-3 (Alto);-0,05;;NS509H018;9,82E+14;;;Macho;;22/7/2017;0.31;-4;94;73;300;157;;;318;18;0,35;5/2/2018;16:49:32
314;-3 (Alto);0,05;;NS509G958;9,82E+14;;;Macho;;22/7/2017;0.33;4;98;73;300;157;;;310;38;0,73;5/2/2018;17:08:22
314;-3 (Alto);0,01;;NS509H008;9,82E+14;;;Macho;;22/7/2017;0.27;1;82;73;300;157;;;313;41;0,79;5/2/2018;17:12:36
314;-3 (Alto);0,03;;NS509H059;9,82E+14;;;Macho;;24/7/2017;0.37;2;110;73;300;157;;;312;17;0,33;5/2/2018;17:17:21
314;-3 (Alto);0,23;;PO150A708;9,82E+14;;;Macho;;22/7/2017;0.3;17;90;73;300;157;;;297;26;0,5;5/2/2018;17:55:26
314;-3 (Alto);-0,08;;QX675H727;9,82E+14;;;Macho;;22/7/2017;0.39;-6;116;73;299;157;;;320;34;0,65;5/2/2018;18:02:25
313;-3 (Alto);0,43;;IA671B566;9,82E+14;;;Macho;;24/7/2017;0.38;31;109;72;290;156;;;282;10;0,19;4/2/2018;11:24:09
313;-3 (Alto);0,46;;QX678K285;9,82E+14;;;Macho;;24/7/2017;0.46;33;137;72;298;156;;;280;42;0,84;4/2/2018;11:36:12
313;-3 (Alto);0,11;;TM420B797;9,82E+14;;;Macho;;24/7/2017;0.42;8;127;72;305;156;;;305;28;0,54;4/2/2018;16:42:33
313;-3 (Alto);1,21;;TM420B729;9,82E+14;;;Macho;;22/7/2017;0.39;87;117;72;303;156;;;226;-6;-0,12;4/2/2018;17:44:37
313;-3 (Alto);0,26;;PO150A661;9,82E+14;;;Macho;;23/7/2017;0.32;19;95;72;300;156;;;294;11;0,21;4/2/2018;18:25:22
313;-3 (Alto);0,12;;QX678K892;9,82E+14;;;Macho;;24/7/2017;0.44;9;131;73;299;156;;;304;48;0,92;5/2/2018;07:59:07
313;-3 (Alto);0,42;;PO150A556;9,82E+14;;;Macho;;22/7/2017;0.27;31;81;73;301;156;;;282;-7;-0,13;5/2/2018;08:08:02
313;-3 (Alto);0,01;;NS509H067;9,82E+14;;;Macho;;22/7/2017;0.29;1;87;73;300;156;;;312;28;0,54;5/2/2018;16:56:56
313;-3 (Alto);0,14;;IA671B193;9,82E+14;;;Macho;;24/7/2017;0.31;10;91;73;291;156;;;303;10;0,19;5/2/2018;17:23:34
313;-3 (Alto);0,25;;PO150A427;9,82E+14;;;Macho;;23/7/2017;0.42;18;127;73;301;156;;;295;22;0,42;5/2/2018;17:27:41
313;-3 (Alto);-0,08;;PO150A695;9,82E+14;;;Macho;;22/7/2017;0.32;-6;95;73;301;156;;;319;22;0,42;5/2/2018;18:02:37
312;-3 (Alto);0,39;;NS509H074;9,82E+14;;;Macho;;21/7/2017;0.41;28;122;72;299;156;;;284;6;0,12;4/2/2018;11:43:33
312;-3 (Alto);0,35;;QX675I284;9,82E+14;;;Macho;;23/7/2017;0.41;25;122;72;298;156;;;287;34;0,68;4/2/2018;16:41:39
312;-3 (Alto);0,35;;SZ208H897;9,82E+14;;;Macho;;24/7/2017;0.44;25;132;72;301;156;;;287;25;0,48;4/2/2018;17:49:18
312;-3 (Alto);0,07;;PO150A459;9,82E+14;;;Macho;;22/7/2017;0.33;5;100;73;301;156;;;307;38;0,73;5/2/2018;07:50:56
312;-3 (Alto);0,01;;PO150A769;9,82E+14;;;Macho;;23/7/2017;0.29;1;88;73;300;156;;;311;28;0,54;5/2/2018;08:14:58
312;-3 (Alto);;;;;;;;;;;;;;;156;;;;;;5/2/2018;08:16:12
312;-3 (Alto);0,18;;PO150A800;9,82E+14;;;Macho;;23/7/2017;0.27;13;80;73;300;156;;;299;19;0,37;5/2/2018;08:39:56
312;-3 (Alto);0,68;;GT542A609;9,82E+14;;;Macho;;24/7/2017;0.45;50;136;73;302;156;;;262;55;1,1;5/2/2018;09:00:55
312;-3 (Alto);0,32;;GH738B374;9,82E+14;;;Macho;;23/7/2017;0.36;23;106;73;291;156;;;289;31;0,6;5/2/2018;16:57:37
312;-3 (Alto);0,05;;IA671B282;9,82E+14;;;Macho;;24/7/2017;0.3;4;88;73;293;156;;;308;11;0,21;5/2/2018;17:01:59
312;-3 (Alto);-0,03;;AG680C772;9,82E+14;;;Macho;;24/7/2017;0.41;-2;124;73;304;156;;;314;29;0,56;5/2/2018;17:42:33
311;-3 (Alto);0,38;;PO150A525;9,82E+14;;;Macho;;22/7/2017;0.34;27;103;72;300;156;;;284;15;0,29;4/2/2018;10:04:19
311;-3 (Alto);0,26;;MO354A269;9,82E+14;;;Macho;;24/7/2017;0.33;19;101;72;303;156;;;292;18;0,35;4/2/2018;10:24:13
311;-3 (Alto);0,36;;II641D848;9,82E+14;;;Macho;;22/7/2017;0.42;26;127;72;303;156;;;285;28;0,54;4/2/2018;10:47:42
311;-3 (Alto);0,47;;LH837F507;9,82E+14;;;Macho;;22/7/2017;0.33;34;99;72;303;156;;;277;13;0,25;4/2/2018;11:32:58
311;-3 (Alto);0,49;;CW828Z176;9,82E+14;;;Macho;;24/7/2017;0.48;35;145;72;303;156;;;276;30;0,6;4/2/2018;11:41:20
311;-3 (Alto);0,25;;PO150A748;9,82E+14;;;Macho;;23/7/2017;0.35;18;105;72;299;156;;;293;27;0,52;4/2/2018;16:10:15
311;-3 (Alto);0,35;;OQ152A431;9,82E+14;;;Macho;;24/7/2017;0.37;25;111;72;301;156;;;286;10;0,19;4/2/2018;16:13:39
311;-3 (Alto);0,31;;NS509G968;9,82E+14;;;Macho;;21/7/2017;0.44;22;131;72;299;156;;;289;28;0,56;4/2/2018;16:47:06
311;-3 (Alto);0,33;;LH837F543;9,82E+14;;;Macho;;24/7/2017;0.41;24;125;72;303;156;;;287;34;0,65;4/2/2018;17:47:52
311;-3 (Alto);0,26;;NS509H078;9,82E+14;;;Macho;;23/7/2017;0.32;19;95;74;300;156;;;292;15;0,29;5/2/2018;08:13:34
311;-3 (Alto);0,34;;QX675H725;9,82E+14;;;Macho;;24/7/2017;0.39;25;117;73;299;156;;;286;11;0,21;5/2/2018;08:58:50
311;-3 (Alto);0,1;;QX678K916;9,82E+14;;;Macho;;24/7/2017;0.46;7;139;73;299;156;;;304;39;0,78;5/2/2018;09:08:55
311;-3 (Alto);0,33;;PO150A808;9,82E+14;;;Macho;;22/7/2017;0.35;24;105;73;300;156;;;287;11;0,21;5/2/2018;09:27:14
311;-3 (Alto);0,1;;OE528B791;9,82E+14;;;Macho;;22/7/2017;0.45;7;133;73;293;156;;;304;34;0,68;5/2/2018;09:34:36
311;-3 (Alto);0,53;;FL991I009;9,82E+14;;;Macho;;24/7/2017;0.47;39;143;73;306;156;;;272;14;0,27;5/2/2018;09:50:31
311;-3 (Alto);0,27;;IA671B279;9,82E+14;;;Macho;;24/7/2017;0.34;20;99;73;291;156;;;291;13;0,25;5/2/2018;17:17:03
311;-3 (Alto);1,11;;IY735C476;9,82E+14;;;Macho;;24/7/2017;0.38;81;117;73;304;156;;;230;-30;-0,58;5/2/2018;18:17:01
310;-3 (Alto);0,49;;QX675I249;9,82E+14;;;Macho;;22/7/2017;0.46;36;138;73;298;155;;;274;41;0,84;4/2/2018;09:54:53
310;-3 (Alto);0,5;;MM429A915;9,82E+14;;;Macho;;22/7/2017;0.42;36;122;72;292;155;;;274;11;0,21;4/2/2018;16:27:11
310;-3 (Alto);0,47;;II693A304;9,82E+14;;;Macho;;24/7/2017;0.48;34;144;72;303;155;;;276;32;0,62;4/2/2018;16:30:16
310;-3 (Alto);0,38;;NS509G966;9,82E+14;;;Macho;;22/7/2017;0.27;27;80;72;299;155;;;283;21;0,4;4/2/2018;17:19:03
310;-3 (Alto);0,57;;;9,82E+14;;;;;;0.56;42;70;74;124;155;;;268;28;0,56;5/2/2018;08:12:28
310;-3 (Alto);0,45;;NS509H075;9,82E+14;;;Macho;;22/7/2017;0.31;33;94;74;300;155;;;277;29;0,59;5/2/2018;09:24:44
310;-3 (Alto);0,19;;GH738B353;9,82E+14;;;Macho;;24/7/2017;0.35;14;102;73;291;155;;;296;20;0,38;5/2/2018;16:33:00
310;-3 (Alto);0,55;;NS509H103;9,82E+14;;;Macho;;21/7/2017;0.41;41;122;74;300;155;;;269;19;0,39;5/2/2018;16:34:08
310;-3 (Alto);0,18;;QX678K936;9,82E+14;;;Macho;;24/7/2017;0.41;13;124;73;299;155;;;297;19;0,37;5/2/2018;18:02:06
310;-3 (Alto);0,12;;FL991H964;9,82E+14;;;Macho;;24/7/2017;0.32;9;98;74;304;155;;;301;-1;-0,02;5/2/2018;18:03:45
310;-3 (Alto);0,4;;MM429A917;9,82E+14;;;Macho;;24/7/2017;0.48;29;140;73;293;155;;;281;54;1,08;5/2/2018;18:17:21
309;-3 (Alto);0,49;;QX675I289;9,82E+14;;;Macho;;22/7/2017;0.42;36;125;73;298;154;;;273;29;0,59;4/2/2018;10:09:26
309;-3 (Alto);0,18;;QX678K917;9,82E+14;;;Macho;;24/7/2017;0.36;13;107;72;298;154;;;296;29;0,56;4/2/2018;10:14:48
309;-3 (Alto);0,51;;PO150A860;9,82E+14;;;Macho;;21/7/2017;0.42;37;127;72;299;154;;;272;45;0,9;4/2/2018;10:35:07
309;-3 (Alto);0,36;;NS509H037;9,82E+14;;;Macho;;23/7/2017;0.34;26;101;72;299;154;;;283;42;0,84;4/2/2018;10:42:30
309;-3 (Alto);0,39;;SZ208I019;9,82E+14;;;Macho;;24/7/2017;0.42;28;127;72;301;154;;;281;-9;-0,17;4/2/2018;10:43:44
309;-3 (Alto);0,14;;PO150A527;9,82E+14;;;Macho;;23/7/2017;0.3;10;91;72;300;154;;;299;30;0,58;4/2/2018;16:56:31
309;-3 (Alto);0,57;;SZ208H998;9,82E+14;;;Macho;;24/7/2017;0.46;41;137;72;301;154;;;268;47;0,94;4/2/2018;17:40:07
309;-3 (Alto);0,38;;QX675I276;9,82E+14;;;Macho;;20/7/2017;0.42;28;127;73;299;154;;;281;33;0,63;5/2/2018;08:25:14
309;-3 (Alto);0,26;;PO150A643;9,82E+14;;;Macho;;22/7/2017;0.45;19;135;73;300;154;;;290;46;0,92;5/2/2018;08:53:15
309;-3 (Alto);0,26;;SZ208H840;9,82E+14;;;Macho;;24/7/2017;0.46;19;139;73;302;154;;;290;59;1,18;5/2/2018;08:57:32
309;-3 (Alto);0,04;;TM603C839;9,82E+14;;;Macho;;24/7/2017;0.38;3;115;73;306;154;;;306;30;0,58;5/2/2018;09:20:34
309;-3 (Alto);0,27;;PO150A757;9,82E+14;;;Macho;;22/7/2017;0.26;20;77;73;300;154;;;289;23;0,44;5/2/2018;17:06:36
309;-3 (Alto);0,21;;MM429A911;9,82E+14;;;Macho;;24/7/2017;0.44;15;129;73;293;154;;;294;25;0,48;5/2/2018;17:12:02
309;-3 (Alto);0,38;;NS509H069;9,82E+14;;;Macho;;22/7/2017;0.25;28;75;73;300;154;;;281;1;0,02;5/2/2018;17:36:18
309;-3 (Alto);0,12;;TM420B817;9,82E+14;;;Macho;;20/7/2017;0.4;9;123;73;306;154;;;300;31;0,6;5/2/2018;18:03:16
309;-3 (Alto);0,05;;PO150A536;9,82E+14;;;Macho;;22/7/2017;0.2;4;61;73;301;154;;;305;9;0,17;5/2/2018;18:20:27
308;-3 (Alto);0,26;;PO150A650;9,82E+14;;;Macho;;21/7/2017;0.43;19;128;72;300;154;;;289;41;0,82;4/2/2018;11:22:11
308;-3 (Alto);0,6;;LH837F491;9,82E+14;;;Macho;;20/7/2017;0.35;43;108;72;305;154;;;265;17;0,33;4/2/2018;16:03:56
308;-3 (Alto);0,43;;GH738B360;9,82E+14;;;Macho;;22/7/2017;0.34;31;98;72;290;154;;;277;8;0,15;4/2/2018;16:28:39
308;-3 (Alto);0,39;;NS509H046;9,82E+14;;;Macho;;20/7/2017;0.43;28;128;72;299;154;;;280;61;1,22;4/2/2018;17:48:42
308;-3 (Alto);0,53;;QX675G464;9,82E+14;;;Macho;;24/7/2017;0.44;38;130;72;298;154;;;270;52;1,04;4/2/2018;18:12:03
308;-3 (Alto);-0,08;;NS509G999;9,82E+14;;;Macho;;22/7/2017;0.26;-6;78;73;300;154;;;314;29;0,56;5/2/2018;09:06:39
308;-3 (Alto);-0,04;;OQ152A565;9,82E+14;;;Macho;;24/7/2017;0.33;-3;100;73;302;154;;;311;38;0,73;5/2/2018;09:07:17
308;-3 (Alto);0,12;;QX678K499;9,82E+14;;;Macho;;21/7/2017;0.41;9;105;74;257;154;;;299;43;0,88;5/2/2018;09:11:49
308;-3 (Alto);0,21;;PO150A528;9,82E+14;;;Macho;;22/7/2017;0.32;15;96;73;301;154;;;293;28;0,54;5/2/2018;09:28:20
308;-3 (Alto);0,08;;PO150A872;9,82E+14;;;Macho;;23/7/2017;0.13;6;38;73;300;154;;;302;21;0,4;5/2/2018;17:44:41
308;-3 (Alto);0,14;;JM173A248;9,82E+14;;;Macho;;20/7/2017;0.41;10;120;74;293;154;;;298;40;0,82;5/2/2018;18:06:02
308;-3 (Alto);-0,18;;IA671A844;9,82E+14;;;Macho;;24/7/2017;0.16;-13;46;73;293;154;;;321;26;0,5;5/2/2018;18:07:02
307;-3 (Alto);0,57;;SZ208H911;9,82E+14;;;Macho;;24/7/2017;0.43;41;129;72;301;152;;;266;30;0,6;4/2/2018;10:09:57
307;-3 (Alto);0,32;;PO150A696;9,82E+14;;;Macho;;22/7/2017;0.35;23;105;72;300;154;;;284;16;0,31;4/2/2018;10:10:54
307;-3 (Alto);0,46;;NS509H097;9,82E+14;;;Macho;;21/7/2017;0.28;29;85;63;299;154;;;278;-12;-0,2;4/2/2018;10:25:00
307;-3 (Alto);0,33;;OQ152A570;9,82E+14;;;Macho;;24/7/2017;0.44;24;133;72;301;154;;;283;43;0,86;4/2/2018;10:48:10
307;-3 (Alto);0,22;;QX678K495;9,82E+14;;;Macho;;21/7/2017;0.41;16;123;72;298;154;;;291;51;1,02;4/2/2018;11:29:12
307;-3 (Alto);0,22;;PO150A435;9,82E+14;;;Macho;;23/7/2017;0.33;16;99;72;300;154;;;291;14;0,27;4/2/2018;11:32:04
307;-3 (Alto);0,26;;QX675I004;9,82E+14;;;Macho;;22/7/2017;0.36;19;107;72;298;154;;;288;16;0,31;4/2/2018;11:39:08
307;-3 (Alto);0,4;;NS509H044;9,82E+14;;;Macho;;23/7/2017;0.29;29;87;72;299;154;;;278;-4;-0,08;4/2/2018;16:15:20
307;-3 (Alto);0,31;;PO150A673;9,82E+14;;;Macho;;22/7/2017;0.2;22;61;72;300;154;;;285;3;0,06;4/2/2018;16:27:25
307;-3 (Alto);0,71;;QX678K305;9,82E+14;;;Macho;;24/7/2017;0.46;51;137;72;298;154;;;256;22;0,44;4/2/2018;16:40:04
307;-3 (Alto);0,22;;PO150A711;9,82E+14;;;Macho;;22/7/2017;0.24;16;71;72;299;154;;;291;21;0,4;4/2/2018;17:26:42
